CaseID	VehicleNumber	EventNumber	PositionNumber	DCType	ObjectContactClass	CDCObjectContact	ForceDirection	ClockForce	OverrideDesc	DeformLocation	DeformLong	DeformVertical	DeformDistribution	DeformExtent	DeformCode	ImpactNumber	DamageLocation	FieldLocation	MaxCrushLocation	CDCCategory	CDCWidth	PSU	PSUStrata	RATWeight
816005101	4	5	1	T	1	4	20	1	1	F	R Right - front or rear	E belt line and below	E	Five	01FREE05	2	BEG R/F BC 50 CM	UNK	UNK	2	52	73	5	356.366
816005101	5	5	2	T	1	4	170	6	1	B	L Left - front or rear	9 Unknown	9	Unknown	06BL9999	1	BACK BUMPER AREA	UNK	UNK	2	9999	73	5	356.366
816005121	1	1	1	T	1	1	0	12	11	F	D Distributed - side or end	E belt line and below	W	Five	12FDEW05	1	FRONT BC TO BC	UNK	UNK	2	230	73	5	356.366
816005121	2	1	1	T	1	1	180	6	14	B	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	W	0B	06BDAW0B	1	REAR BC TO BC	UNK	UNK	2	232	73	5	356.366
816005121	2	2	1	T	1	2	0	12	1	F	D Distributed - side or end	E belt line and below	W	One	12FDEW01	2	FRONT BC TO BC	UNK	UNK	2	260	73	5	356.366
816005121	3	2	2	T	1	2	180	6	1	B	D Distributed - side or end	E belt line and below	W	0A	06BDEW0A	1	REAR BC	UNK	UNK	2	9999	73	5	356.366
816005121	3	3	1	T	1	3	0	12	1	F	D Distributed - side or end	E belt line and below	W	One	12FDEW01	2	FRONT BUMPER	UNK	UNK	2	9999	73	5	356.366
816005261	1	1	1	T	1	1	330	11	4	F	Y Side (F + P) OR End (L + C)	A All	W	Six	11FYAW06	9	Not Collected	Not Collected	Not Collected	97	9997	73	5	195.635
816005261	2	1	1	T	1	1	30	1	14	F	D Distributed - side or end	E belt line and below	W	Two	01FDEW02	9	Not Collected	Not Collected	Not Collected	97	9997	73	5	195.635
816005262	1	1	1	T	1	1	120	64	1	R	D Distributed - side or end	A All	W	Seven	64RDAW07	1	Starts 105 fwd aft end fwd235	RF bc to RR bc	unk	1	243	73	5	60.371
816005262	2	1	1	T	1	1	350	12	1	F	D Distributed - side or end	E belt line and below	W	Two	12FDEW02	1	FRONT BC TO BC	UNK	UNK	2	248	73	5	60.371
816005321	1	1	1	T	1	3	180	6	11	B	D Distributed - side or end	A All	W	Six	06BDAW06	1	REAR B/C TO B/C	UNK	UNK	2	137	73	5	195.635
816005321	1	2	1	T	1	1	350	12	1	F	D Distributed - side or end	E Everything below belt line	W	One	12FDEW01	2	BEG L/F B/C TO 120CM	UNK	UNK	2	120	73	5	195.635
816005321	2	2	1	T	1	1	180	6	1	B	D Distributed - side or end	E Everything below belt line	W	Four	06BDEW04	1	REAR B/C TO B/C	UNK	UNK	2	173	73	5	195.635
816005321	2	3	1	T	3	54	350	12	1	F	D Distributed - side or end	E Everything below belt line	W	One	12FDEW01	2	FRONT B/C TO B/C	UNK	UNK	2	167	73	5	195.635
816005321	3	1	1	T	1	3	0	12	14	F	D Distributed - side or end	E belt line and below	W	One	12FDEW01	1	FRONT B/C TO B/C	UNK	UNK	2	240	73	5	195.635
816005341	1	1	1	T	1	1	200	7	1	L	Y Side (F + P) OR End (L + C)	A Top to Bottom of vehicle / no wheels	W	Three	07LYAW03	1	BEG L/F BC 500CM	UNK	UNK	1	500	73	5	356.366
816005341	2	1	1	T	1	1	10	12	1	F	R Right - front or rear	A Top to Bottom of vehicle / no wheels	9	Five	12FRA905	1	BEG 50CM F/R BC TO 740CM	UNK	UNK	2	9999	73	5	356.366
816005341	2	2	1	T	3	51	0	12	1	F	9 Unknown	9 Unknown	9	Unknown	12F99999	2	MASKED	UNK	UNK	2	9999	73	5	356.366
816005341	2	3	1	T	3	51	0	12	1	F	9 Unknown	9 Unknown	9	Unknown	12F99999	3	MASKED	UNK	UNK	2	9999	73	5	356.366
816005341	2	4	1	T	3	51	888	0	1	U	F Front Section	D Distributed	W	Two	00UFDW02	4	UNDERCARRIAGE	UNK	UNK	4	9999	73	5	356.366
816005445	1	1	1	T	1	1	190	6	1	L	D Distributed - side or end	H Top of frame to top	W	Three	06LDHW03	1	BEG AT L B PILLAR TO REAR OF VEHICLE	LEFT SIDE	UNKNOWN	1	9999	73	5	60.371
816005445	2	1	1	T	1	1	20	1	1	R	B Side rear of cab to rear of trailer/cargo area	E belt line and below	W	One	01RBEW01	1	BEG AT R/R TRACTOR WHEEL FLAP 20CM	UNK	UNK	1	9999	73	5	60.371
816005521	1	1	1	T	1	1	280	9	1	L	D Distributed - side or end	A All	W	Seven	09LDAW07	2	BEG LRBC, END, UNK	BEG LRBC, END UNK	UNK	1	444	73	5	60.371
816005521	1	2	1	T	2	31	888	0	1	R	D Distributed - side or end	A All	O	Three	00RDAO03	1	Entire right plane	Entire right plane	UNK	1	444	73	5	60.371
816005521	2	1	1	T	1	1	0	12	14	F	D Distributed - side or end	E belt line and below	W	Two	12FDEW02	1	FRONT B/C TO B/C	UNK	UNK	2	230	73	5	60.371
816005521	2	3	1	T	2	31	888	0	1	R	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	O	Two	00RDAO02	2	RIGHT SIDE	ROLLOVER	ROLLOVER	1	2260	73	5	60.371
816005585	1	1	1	T	1	1	0	12	1	F	Y Side (F + P) OR End (L + C)	E Everything below belt line	W	Three	12FYEW03	9	Not Collected	Not Collected	Not Collected	97	9997	73	5	60.371
816005585	2	1	1	T	1	1	190	6	1	B	D Distributed - side or end	E Everything below belt line	W	Six	06BDEW06	9	Not Collected	Not Collected	Not Collected	97	9997	73	5	60.371
816005585	2	2	1	T	1	2	80	3	1	R	F Side Front - left or right	E Everything below belt line	W	Three	03RFEW03	9	Not Collected	Not Collected	Not Collected	97	9997	73	5	60.371
816005585	2	3	1	T	1	2	160	5	1	R	Z Side (P + B) OR End (C + R)	A All	W	Three	05RZAW03	9	Not Collected	Not Collected	Not Collected	97	9997	73	5	60.371
816005585	3	2	1	T	1	2	0	12	1	F	L Left - front or rear	E belt line and below	W	One	12FLEW01	9	Not Collected	Not Collected	Not Collected	97	9997	73	5	60.371
816005585	3	3	1	T	1	2	340	11	1	L	T Trailer	E belt line and below	W	0A	11LTEW0A	9	Not Collected	Not Collected	Not Collected	97	9997	73	5	60.371
816005606	1	3	1	T	5	88	180	6	1	B	D Distributed - side or end	M Middle -- top of frame to belt line or hood	W	One	06BDMW01	1	REAR TAILGATE	UNK	UNK	2	9999	73	5	60.371
816005606	2	1	1	T	1	2	0	12	1	F	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	W	Nine	12FDAW09	1	FRONT B/C TO B/C	UNK	UNK	2	238	73	5	60.371
816005606	2	2	1	T	2	35	999	13	1	C	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	W	Unknown	13CDAW99	2	Back of power unit cab	Entire back plane	Unknown	2	9999	73	5	60.371
816005606	2	2	2	T	2	35	999	13	1	V	D Distributed - side or end	B Belt Line and above	W	0A	13VDBW0A	3	Front of trailer	Entire front plane	Unknown	2	9999	73	5	60.371
816005606	3	1	2	T	1	2	180	6	1	B	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	W	0B	06BDAW0B	1	REAR BC TO BC	UNK	UNK	2	280	73	5	60.371
816005681	1	1	1	T	1	1	0	12	1	F	D Distributed - side or end	E belt line and below	W	Two	12FDEW02	1	FRONT BC TO BC	BC to BC	center of bumper	2	230	73	5	356.366
816005681	2	1	2	T	1	1	180	6	1	B	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	W	0A	06BDAW0A	1	REAR B/C TO B/C	UNK	UNK	2	270	73	5	356.366
816006081	1	1	1	T	3	56	20	1	1	F	R Right - front or rear	9 Unknown	9	Unknown	01FR9999	1	F/R B/C	MASKED	MASKED	2	9999	73	5	60.371
816006081	1	2	1	T	1	1	10	12	1	F	D Distributed - side or end	E Everything below belt line	W	Two	12FDEW02	2	FRONT B/C TO B/C	UNK	UNK	2	202	73	5	60.371
816006081	1	3	1	T	1	3	90	3	1	R	Y Side (F + P) OR End (L + C)	A All	W	Four	03RYAW04	3	BEG 20CM AFT F/R B/C TO 430CM	UNK	UNK	1	410	73	5	60.371
816006081	1	4	1	T	1	1	90	3	1	R	B Side Rear - left or right	A All	E	Two	03RBAE02	4	L/R BC TO 23CM	UNK	UNK	1	23	73	5	60.371
816006081	2	2	1	T	1	1	280	9	1	L	Z Side (P + B) OR End (C + R)	A All	W	Two	09LZAW02	1	BEG 50CM FROM F/L AXLE	UNK	UNK	1	270	73	5	60.371
816006081	2	5	1	T	1	3	290	10	1	L	F Side Front - left or right	E Everything below belt line	E	Two	10LFEE02	2	F/L B/C TO 45CM	UNK	UNK	1	45	73	5	60.371
816006081	3	3	1	T	1	3	0	12	1	F	D Distributed - side or end	E belt line and below	W	One	12FDEW01	1	FRONT B/C TO B/C	UNK	UNK	2	231	73	5	60.371
816006081	3	4	1	T	1	1	90	3	1	L	P Side cab	L Low - top of frame, frame, and bottom of frame	W	One	03LPLW01	2	BEG 137FM AFT OF L/F AXLE TO 110CM	UNK	UNK	1	110	73	5	60.371
816006081	3	5	1	T	1	3	0	12	1	F	R Right - front or rear	E belt line and below	W	One	12FREW01	3	FRONT B/C	MASKED	MASKED	2	9999	73	5	60.371
816006105	1	1	1	T	1	1	0	12	12	F	D Distributed - side or end	E Everything below belt line	W	Two	12FDEW02	1	FRONT B/C TO B/C	UNK	UNK	2	9999	73	5	195.635
816006105	2	1	2	T	1	1	180	6	14	B	D Distributed - side or end	F Belt line/below on trailer	W	0A	06BDFW0A	1	REAR B/C TO B/C	UNK	UNK	2	220	73	5	195.635
816006121	1	1	1	T	3	54	50	2	1	F	L Left - front or rear	L Frame -- top of frame,frame, bottom of frame	E	One	02FLLE01	1	front	front	unknown	2	9999	73	5	195.635
816006121	1	2	1	T	1	1	270	9	1	L	Z Side (P + B) OR End (C + R)	A All	W	Three	09LZAW03	2	left	left	unknown	1	9999	73	5	195.635
816006121	2	2	1	T	1	1	350	12	1	F	D Distributed - side or end	E belt line and below	W	Two	12FDEW02	1	BEG L/F B/C TO 213CM	UNK	UNK	2	213	73	5	195.635
816006121	2	3	1	T	2	34	999	13	1	R	P Side cab	A Top to Bottom of vehicle / no wheels	W	Two	13RPAW02	2	jack knife damage to cab & trailer	N/A	N/A	1	9999	73	5	195.635
816006121	2	3	2	T	2	34	999	13	1	R	T Trailer	A Top to Bottom of vehicle / no wheels	W	0B	13RTAW0B	9	Not Collected	Not Collected	Not Collected	97	9997	73	5	195.635
816006121	2	4	1	T	3	45	0	12	1	V	L Left - front or rear	A Top to Bottom of vehicle / no wheels	N	0B	12VLAN0B	3	LEFT FRONT TRAILER	UNK	UNK	2	9999	73	5	195.635
816006121	2	5	1	T	3	58	270	9	1	L	Y Side (F + P) OR End (L + C)	A Top to Bottom of vehicle / no wheels	W	Two	09LYAW02	4	BEG 38CM AFT OF L/F AXLE TO 416.5CM	UNK	UNK	1	416	73	5	195.635
816006121	2	6	1	T	2	35	999	13	1	R	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	W	One	13RDAW01	6	right side of trailer & cab	n/a	n/a	1	9999	73	5	195.635
816006121	2	6	2	T	2	35	999	13	1	R	T Trailer	A Top to Bottom of vehicle / no wheels	W	0A	13RTAW0A	9	Not Collected	Not Collected	Not Collected	97	9997	73	5	195.635
816006121	2	7	1	T	5	88	888	0	1	T	Y Side Front/Center Section (F+P)	D Distributed	N	Two	00TYDN02	5	Top of Cab	N/A	Unk	3	9999	73	5	195.635
816006201	1	1	1	T	2	31	888	0	1	L	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	O	Two	00LDAO02	1	LEFT SIDE	ROLLOVER	ROLLOVER	1	2300	73	5	356.366
816006281	1	2	1	T	1	3	170	6	12	B	Y Side (F + P) OR End (L + C)	A All	W	Three	06BYAW03	1	BEG L/R B/C TO 76CM	UNK	UNK	2	76	73	5	195.635
816006281	1	3	1	T	1	1	0	12	12	F	L Left - front or rear	A All	E	Nine	12FLAE09	2	BEG L/F B/C TO 40CM	UNK	UNK	2	40	73	5	195.635
816006281	1	5	1	T	2	31	888	0	1	T	Y Side Front/Center Section (F+P)	D Distributed	O	Three	00TYDO03	3	ROLLOVER	ROLLOVER	Left windshield header	3	289	73	5	195.635
816006281	2	1	1	T	1	2	0	12	1	F	Z Side (P + B) OR End (C + R)	A Top to Bottom of vehicle / no wheels	W	Nine	12FZAW09	1	BEG F/R B/C TO 200 CM	UNK	UNK	2	9999	73	5	195.635
816006281	2	6	2	T	2	38	999	13	1	V	Z Side (P + B) OR End (C + R)	A Top to Bottom of vehicle / no wheels	W	0A	13VZAW0A	2	Intraunit damage between front of trailer and rear	N/A	N/A	99	9999	73	5	195.635
816006281	2	6	1	T	2	38	999	13	1	C	Z Side (P + B) OR End (C + R)	H Top of frame to top of vehicle	W	Eight	13CZHW08	3	Intraunit damage between front of trailer and rear	N/A	N/A	99	9999	73	5	195.635
816006281	3	1	2	T	1	2	180	6	1	B	Y Side (F + P) OR End (L + C)	A Top to Bottom of vehicle / no wheels	W	0C	06BYAW0C	1	BEG L/R B/C TO 130CM	UNK	UNK	2	130	73	5	195.635
816006281	3	2	1	T	1	3	0	12	14	F	R Right - front or rear	9 Unknown	9	Unknown	12FR9999	2	MASKED	MASKED	MASKED	2	9999	73	5	195.635
816006281	3	4	1	T	1	3	0	12	1	F	D Distributed - side or end	E belt line and below	W	Two	12FDEW02	3	FRONT B/C TO B/C	UNK	UNK	2	240	73	5	195.635
816006281	4	3	2	T	1	1	180	6	14	B	9 Unknown	9 Unknown	9	Unknown	06B99999	1	MASKED	MASKED	MASKED	2	9999	73	5	195.635
816006281	4	4	2	T	1	3	180	6	1	B	Z Side (P + B) OR End (C + R)	E belt line and below	W	0A	06BZEW0A	2	BEG R/R B/C TO 190CM	UNK	UNK	2	190	73	5	195.635
817003568	1	1	1	T	1	2	0	12	12	F	Y Side (F + P) OR End (L + C)	E Everything below belt line	W	Two	12FYEW02	9	Not Collected	Not Collected	Not Collected	97	9997	74	4	0
817003568	2	1	1	T	1	2	999	99	16	F	9 Unknown	9 Unknown	9	Unknown	99F99999	9	Not Collected	Not Collected	Not Collected	97	9997	74	4	0
817003629	1	1	1	T	1	1	999	99	1	L	9 Unknown	9 Unknown	9	Unknown	99L99999	1	unknown/damaged masked by later impact	unknown/damaged masked by later impact	unk	1	9999	74	4	0
817003629	1	2	1	T	3	54	60	2	1	F	L Left - front or rear	L Frame -- top of frame,frame, bottom of frame	S	Unknown	02FLLS99	2	Beg FL corner	entire front	C1	2	51	74	4	0
817003629	1	3	1	T	1	1	260	9	1	L	Z Side (P + B) OR End (C + R)	A All	W	Four	09LZAW04	3	unk-All CDS data was lost when case type was chang	beg LR corner & goes foward to left A pillar	unk-All CDS data was lost when case type was chang	1	9999	74	4	0
817003629	1	4	1	T	3	54	170	6	1	R	Z Side (P + B) OR End (C + R)	E Everything below belt line	S	One	06RZES01	5	unk-All CDS data was lost when case type was chang	unk-All CDS data was lost when case type was chang	unk-All CDS data was lost when case type was chang	1	9999	74	4	0
817003629	1	5	1	T	3	45	10	12	1	R	Z Side (P + B) OR End (C + R)	E Everything below belt line	S	One	12RZES01	4	unk-All CDS data was lost when case type was chang	unk-All CDS data was lost when case type was chang	unk-All CDS data was lost when case type was chang	1	9999	74	4	0
817003629	2	3	1	T	1	1	0	12	1	F	D Distributed - side or end	E belt line and below	W	One	12FDEW01	1	Front bumper corner to bumper corner	Front bumper corner to bumper corner	?	2	9999	74	4	0
817003629	3	1	2	T	1	1	10	12	1	R	T Trailer	W Below undercarriage level ( wheels and tires onl	N	0A	12RTWN0A	1	RIGHT TRAILER MUDFLAP BRACKET	RIGHT TRAILER MUDFLAP BRACKET	UNK	1	9999	74	4	0
817003708	1	1	1	T	1	1	260	9	1	L	Z Side (P + B) OR End (C + R)	A All	W	Four	09LZAW04	9	Not Collected	Not Collected	Not Collected	97	9997	74	4	0
817003708	1	2	1	T	3	68	190	6	1	B	R Right - front or rear	L Frame -- top of frame,frame, bottom of frame	S	One	06BRLS01	9	Not Collected	Not Collected	Not Collected	97	9997	74	4	0
817003708	1	3	1	T	3	54	70	2	1	F	D Distributed - side or end	L Frame -- top of frame,frame, bottom of frame	W	One	02FDLW01	9	Not Collected	Not Collected	Not Collected	97	9997	74	4	0
817003708	2	1	1	T	1	1	0	12	1	F	D Distributed - side or end	E belt line and below	W	Two	12FDEW02	9	Not Collected	Not Collected	Not Collected	97	9997	74	4	0
817003733	1	1	1	T	2	31	888	0	1	T	Y Side Front/Center Section (F+P)	D Distributed	O	Two	00TYDO02	1	top	top	unk	3	240	74	4	0
817003748	1	1	1	T	2	31	888	0	1	L	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	O	Three	00LDAO03	1	LEFT SIDE	LEFT SIDE	UNK	1	2000	74	4	0
817003812	1	1	1	T	1	1	290	10	1	F	D Distributed - side or end	E Everything below belt line	W	Two	10FDEW02	1	FRONT BC TO FRONT BC	FRONT BC TO BC	C1	2	122	74	4	0
817003812	2	1	1	T	1	1	20	1	1	R	W Side rear of cab to rear of tractor	L Low - top of frame, frame, and bottom of frame	W	One	01RWLW01	1	begin 230cm from front right	right side	UNK	1	140	74	4	0
817003812	2	2	1	T	3	68	270	9	1	L	F Side Front - frontof windshield	9 Unknown	N	Unknown	09LF9N99	2	unk	left side	UNK	1	9999	74	4	0
817003812	2	3	1	T	5	70	270	9	1	L	K Side(P + W)	E belt line and below	W	Two	09LKEW02	3	left side behind front axle and before rear axle	na	UNK	1	9999	74	4	0
817003812	2	4	1	T	3	42	270	9	1	L	P Side cab	A Top to Bottom of vehicle / no wheels	W	Two	09LPAW02	4	tree impact/unknown/overlapping	na	UNK	1	9999	74	4	0
817003812	2	5	1	T	5	70	0	12	1	V	R Right - front or rear	B Belt Line and above	W	0A	12VRBW0A	5	front of cargo area	begin left bumper corner	UNK	2	9999	74	4	0
817003812	2	6	1	T	3	58	0	12	1	F	L Left - front or rear	E belt line and below	W	One	12FLEW01	6	begins left fornt bumper corner	na	unk	2	9999	74	4	0
817003848	1	2	1	T	1	2	270	9	1	L	Y Side (F + P) OR End (L + C)	E Everything below belt line	W	Three	09LYEW03	1	left side front	UNKNOWN	UNK	1	9999	74	4	18.891
817003848	2	1	1	T	1	2	70	2	1	R	Z Side (P + B) OR End (C + R)	A All	W	Three	02RZAW03	1	BEG 101CM AFT RR AXLE	RIGHT SIDE	?	1	232	74	4	18.891
817003848	2	2	1	T	1	2	90	3	1	R	Y Side (F + P) OR End (L + C)	E Everything below belt line	W	Unknown	03RYEW99	2	BEG RF CORNER	RIGHT SIDE	?	1	121	74	4	18.891
817003848	3	1	1	T	1	2	0	12	1	F	D Distributed - side or end	E belt line and below	W	One	12FDEW01	1	162 FROM RIGHT FRONT CORNER	WHOLE BUMPER	46 FROM RIGHT CORNER	2	162	74	4	18.891
817003873	1	1	1	T	1	1	340	11	1	F	L Left - front or rear	E Everything below belt line	E	One	11FLEE01	1	LFBC to 19 cm right	BC to BC	LFBC	2	19	74	4	34.412
817003873	1	2	1	T	1	1	190	6	1	L	Y Side (F + P) OR End (L + C)	A All	W	Two	06LYAW02	2	68 cm fwd of LF axle to 159 cm aft	68 cm fwd of LF axle to 159 cm aft	Unknown	1	227	74	4	34.412
817003873	2	1	1	T	1	1	150	5	1	R	F Side Front - frontof windshield	W Below undercarriage level ( wheels and tires onl	W	One	05RFWW01	1	RFBC to 70 cm aft	RFBC to 70 cm aft	RFBC	1	70	74	4	34.412
817003873	2	2	1	T	1	1	10	12	1	R	T Trailer	L Low - top of frame, frame, and bottom of frame	W	0A	12RTLW0A	2	Unknown	Unknown	Unknown	1	9999	74	4	34.412
817003873	2	3	1	T	3	54	350	12	1	L	Y Side (F + P) OR End (L + C)	E belt line and below	S	One	12LYES01	3	LFBC to 200 cm aft	LFBC to 200 cm aft	Unknown	1	200	74	4	34.412
817003912	1	1	1	T	1	1	290	10	1	F	Y Side (F + P) OR End (L + C)	E Everything below belt line	W	Two	10FYEW02	1	64 CM FROM LF CORNER	FBC TO FBC	10 FROM C1	2	64	74	4	18.891
817003912	2	1	1	T	1	1	80	3	1	R	F Side Front - frontof windshield	E belt line and below	W	One	03RFEW01	9	Not Collected	Not Collected	Not Collected	97	9997	74	4	18.891
817003933	1	1	1	T	2	31	888	0	1	R	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	O	Two	00RDAO02	1	Entire right side of vehicle	Entire right side of vehicle	Unknown	1	9999	74	4	34.412
817003988	1	1	1	T	3	56	10	12	1	F	R Right - front or rear	E belt line and below	W	Two	12FREW02	1	Unknown	Unknown	Unknown	2	9999	74	4	34.412
817003988	1	2	1	T	2	31	888	0	1	L	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	O	Two	00LDAO02	2	LFBC to LRBC	LFBC to LRBC	Unknown	1	9999	74	4	34.412
817004028	1	1	1	T	1	1	280	9	1	F	D Distributed - side or end	E Everything below belt line	W	Two	09FDEW02	1	FRONT BC TO BC	FRONT BC TO BC	C6	2	120	74	4	34.412
817004028	2	1	1	T	1	1	10	12	1	R	B Side rear of cab to rear of trailer/cargo area	W Below undercarriage level ( wheels and tires onl	W	One	12RBWW01	1	RIGHT REAR WHEEL AXLE 2,3	RIGHT REAR WHEELS AXLE 2,3	?	1	9999	74	4	34.412
817004108	1	1	1	T	1	2	0	12	1	L	D Distributed - side or end	A All	S	One	12LDAS01	1	UNK	UNK	UNK	1	9999	74	4	34.412
817004108	2	1	1	T	1	2	180	6	1	R	9 Unknown	9 Unknown	S	One	06R99S01	1	UNK	UNK	UNK	1	9999	74	4	34.412
817004268	1	2	1	T	1	3	220	7	1	B	R Right - front or rear	A All	W	Two	07BRAW02	1	RRBC to 42 cm left	RBC to RBC	RRBC	2	42	74	4	34.412
817004268	1	3	1	T	1	1	20	1	1	F	Z Side (P + B) OR End (C + R)	E Everything below belt line	W	One	01FZEW01	2	RFBC to 104 cm left	BC to BC	104 cm left of RFBC	2	104	74	4	34.412
817004268	2	1	1	T	1	2	170	66	1	B	D Distributed - side or end	A All	W	Five	66BDAW05	1	RBC to RBC	RBC to RBC	LRBC	2	156	74	4	34.412
817004268	3	1	1	T	1	2	0	12	1	F	Z Side (P + B) OR End (C + R)	E belt line and below	W	One	12FZEW01	1	RFBC to 141 cm left	BC to BC	135 cm. from RFBC	2	141	74	4	34.412
817004268	3	2	1	T	1	3	350	12	1	F	L Left - front or rear	E belt line and below	N	One	12FLEN01	2	LFBC to 14 cm right	BC to BC	14 cm from LFBC	2	14	74	4	34.412
817004268	4	3	1	T	1	1	170	6	1	B	Y Side (F + P) OR End (L + C)	L Low - top of frame, frame, and bottom of frame	W	One	06BYLW01	9	Not Collected	Not Collected	Not Collected	97	9997	74	4	34.412
817004368	2	1	1	T	1	1	10	12	1	F	R Right - front or rear	E belt line and below	E	One	12FREE01	1	RFBC to 29 cm left	BC to BC	RFBC	2	29	74	4	5.83
817004368	2	2	1	T	2	31	888	0	1	R	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	O	Two	00RDAO02	2	entire right side	entire right side	unknown	1	850	74	4	5.83
817004428	1	3	1	T	1	1	180	6	1	B	Y Side (F + P) OR End (L + C)	E Everything below belt line	W	One	06BYEW01	1	LRBC to 102 cm right	RBC to RBC	LRBC	2	102	74	4	34.412
817004428	2	2	1	T	1	2	180	6	1	B	R Right - front or rear	E Everything below belt line	W	Two	06BREW02	1	RRBC to 49 cm left	RBC to RBC	RRBC	2	49	74	4	34.412
817004428	2	3	1	T	1	1	0	12	1	F	Z Side (P + B) OR End (C + R)	E Everything below belt line	W	One	12FZEW01	2	RFBC to 70 cm left	BC to BC	60 cm left of RFBC	2	70	74	4	34.412
817004428	2	4	1	T	3	64	340	11	1	F	L Left - front or rear	E Everything below belt line	E	One	11FLEE01	3	LFBC to 20 cm right	BC to BC	LFBC	2	20	74	4	34.412
817004428	3	1	1	T	1	4	180	6	1	B	D Distributed - side or end	L Frame -- top of frame,frame, bottom of frame	W	One	06BDLW01	2	Back of trailer	Back of Trailer	Back of trailer	2	9999	74	4	34.412
817004428	3	2	1	T	1	2	0	12	1	F	L Left - front or rear	E Everything below belt line	W	One	12FLEW01	1	LFBC to 50 cm right	BC to BC	LFBC	2	50	74	4	34.412
817004428	4	1	1	T	1	4	0	12	1	F	D Distributed - side or end	E belt line and below	W	One	12FDEW01	1	LFBC to 180 cm right	BC to BC	LFBC	2	180	74	4	34.412
817004429	1	1	1	T	3	54	350	12	1	F	L Left - front or rear	E belt line and below	9	Unknown	12FLE999	1	Unknown front of vehicle	BC to BC	Unknown	2	9999	74	4	5.83
817004429	1	2	1	T	3	53	999	99	1	L	9 Unknown	9 Unknown	9	Unknown	99L99999	4	Unknown	Unknown	Unknown	2	9999	74	4	5.83
817004429	1	3	1	T	3	53	888	0	1	L	9 Unknown	H Top of frame to top of vehicle	W	Unknown	00L9HW99	3	Unknown	Unknown	Left door	1	9999	74	4	5.83
817004429	1	4	1	T	2	31	888	0	1	L	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	O	Unknown	00LDAO99	2	Entire left side	Entire left side	Unknown	1	970	74	4	5.83
817004468	1	1	1	T	1	1	180	6	1	B	D Distributed - side or end	E Everything below belt line	W	One	06BDEW01	1	RRBC to 143 cm left	RBC to RBC	RRBC	2	143	74	4	34.412
817004468	2	1	1	T	1	1	350	12	1	F	Y Side (F + P) OR End (L + C)	E belt line and below	W	One	12FYEW01	1	LFBC to 79 cm right	BC to BC	LFBC	2	79	74	4	34.412
817004510	1	1	1	T	2	31	888	0	1	R	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	O	One	00RDAO01	1	Entire right side	Entire right side	Unknown	1	830	74	4	34.412
817004528	1	1	1	T	1	1	180	6	12	B	D Distributed - side or end	H Top of frame to top	W	Two	06BDHW02	1	BC to BC	BC to BC	49 cm from LRBC	2	165	74	4	34.412
817004528	2	1	1	T	1	1	0	12	14	F	D Distributed - side or end	E belt line and below	W	One	12FDEW01	1	160 cm from LFBC	BC to BC	No crush	2	160	74	4	34.412
817004529	1	1	1	T	3	63	0	12	1	F	L Left - front or rear	W Below undercarriage level ( wheels and tires onl	N	Nine	12FLWN09	2	Unknown	Unknown	Unknown	2	9999	74	4	34.412
817004529	1	2	1	T	2	31	888	0	1	L	D Distributed - side or end	A Top to Bottom of vehicle / no wheels	O	Two	00LDAO02	1	Entire left side	Entire left side	Unknown	1	930	74	4	34.412
817004548	1	1	1	T	1	1	340	11	1	F	L Left - front or rear	E Everything below belt line	W	Two	11FLEW02	1	LFBC to 42 cm right	BC to BC	LFBC	2	42	74	4	18.891
