CaseID	VehicleNumber	Axle	BrakeType	BRAPosition	ABSInstalled	ABSFunctional	AdjustorType	ChamberSize	ChamberType	StrokeType	LeftLength	RightLength	PSU	PSUStrata	RATWeight
821003908	3	1	2	1	1	1	99	8887	88	9	8887	8887	79	10	6.74
821003908	3	2	2	1	1	1	99	8887	88	9	8887	8887	79	10	6.74
821003908	4	1	1	1	1	1	1	18.4	13	2	2.22	3.18	79	10	6.74
821003908	4	2	1	1	1	1	1	20.6	14	2	6.35	2.86	79	10	6.74
821003908	4	3	1	1	1	1	1	20.6	14	2	5.72	6	79	10	6.74
821003909	3	1	1	1	0	0	2	17.2	12	2	9994	1.27	79	10	2.424
821003909	3	2	1	1	0	0	2	20.6	14	2	2.93	3.18	79	10	2.424
821003909	3	3	1	2	0	0	2	20.6	14	2	3.18	2.22	79	10	2.424
821003909	3	4	1	3	0	0	2	20.6	14	2	6.03	3.18	79	10	2.424
821003909	3	5	1	3	0	0	2	20.6	14	2	6.03	4.13	79	10	2.424
821003910	2	1	1	1	0	0	99	9994	99	3	9994	9994	79	10	12.701
821003910	2	2	1	1	0	0	99	9994	99	3	9994	9994	79	10	12.701
821003910	2	3	1	1	0	0	99	9994	99	3	9994	9994	79	10	12.701
821003910	2	4	1	2	0	0	1	27.94	14	2	3.81	4.44	79	10	12.701
821003910	2	5	1	2	0	0	1	27.94	14	2	3.49	3.81	79	10	12.701
821003947	1	1	1	1	0	0	1	17.22	12	2	1.27	3.97	79	10	2.424
821003947	1	2	1	1	0	0	1	20.56	14	2	1.59	1.9	79	10	2.424
821003947	1	3	1	1	0	0	1	20.56	14	2	6.66	1.58	79	10	2.424
821004027	3	1	1	1	0	0	1	18.3	13	2	3.81	4.44	79	10	2.424
821004027	3	2	1	1	0	0	1	20.56	14	2	3.17	9994	79	10	2.424
821004027	3	3	1	1	0	0	1	20.56	14	2	3.17	3.81	79	10	2.424
821004047	3	1	1	1	0	0	99	9994	99	3	9994	9994	79	10	6.74
821004047	3	2	1	1	0	0	1	20.56	14	2	9994	9994	79	10	6.74
821004047	3	3	1	1	0	0	1	20.56	14	2	9994	9994	79	10	6.74
821004047	3	4	1	2	0	0	1	20.56	14	2	3.17	9994	79	10	6.74
821004047	3	5	1	2	0	0	1	20.56	14	2	5.08	5.71	79	10	6.74
821004067	2	1	1	1	0	0	1	18.4	13	2	9994	9994	79	10	2.424
821004067	2	2	1	1	0	0	1	18.4	22	1	9994	9994	79	10	2.424
821004067	2	3	1	1	0	0	1	18.4	22	1	9994	9994	79	10	2.424
821004107	1	1	1	1	1	1	2	38.1	12	2	3.17	3.49	79	10	6.74
821004107	1	2	1	1	1	1	2	41.91	14	2	4.12	3.81	79	10	6.74
821004167	2	1	1	1	0	0	2	17.2	12	2	3.81	3.8	79	10	6.74
821004167	2	2	1	1	0	0	2	20.6	14	2	3.8	3.8	79	10	6.74
821004167	2	3	1	1	0	0	2	20.6	14	2	3.18	4.76	79	10	6.74
821004167	2	4	1	2	0	0	2	20.6	14	9	3.49	3.18	79	10	6.74
821004167	2	5	1	2	0	0	2	20.6	14	9	3.5	3.81	79	10	6.74
821004167	3	1	1	1	99	99	99	9994	99	3	9994	9994	79	10	6.74
821004167	3	2	1	1	99	99	99	9994	99	3	9994	9994	79	10	6.74
821004167	3	3	1	1	99	99	99	9994	99	3	9994	9994	79	10	6.74
821004167	3	4	1	2	99	99	99	9994	99	3	9994	9994	79	10	6.74
821004167	3	5	1	2	99	99	99	9994	99	3	9994	9994	79	10	6.74
821004307	3	1	1	9	0	0	2	18.34	22	1	3.49	3.81	79	10	2.424
821004307	3	2	1	9	0	0	2	20.56	14	2	3.5	3.8	79	10	2.424
821004307	3	3	1	9	0	0	2	20.6	14	2	3.5	3.8	79	10	2.424
821004307	3	4	1	9	0	0	2	17.22	12	2	6.03	3.18	79	10	2.424
821004308	2	1	1	1	1	1	2	41.91	14	2	4.13	4.76	79	10	2.424
821004308	2	2	1	1	1	1	2	41.9	14	2	3.49	3.5	79	10	2.424
821004308	2	3	1	1	1	1	2	41.9	14	2	4.45	4.1	79	10	2.424
821004527	1	1	1	1	0	0	1	17.22	12	2	5.08	6.02	79	10	2.424
821004527	1	2	1	1	0	0	1	20.55	14	2	5.71	5.08	79	10	2.424
821004527	1	3	1	1	0	0	1	41.9	14	2	5.38	5.71	79	10	2.424
821004528	2	1	9	1	99	99	99	9994	99	3	9994	9994	79	10	12.701
821004528	2	2	9	1	99	99	99	9994	99	3	9994	9994	79	10	12.701
821004528	2	3	9	1	99	99	99	9994	99	3	9994	9994	79	10	12.701
821004528	2	4	1	2	0	0	2	20.56	14	2	9999	9999	79	10	12.701
821004528	2	5	1	2	0	0	2	20.56	14	2	3.48	4.44	79	10	12.701
821004529	1	1	1	1	0	0	2	38.1	12	2	1.9	1.9	79	10	0
821004529	1	2	1	1	0	0	2	41.91	14	2	1.6	1.9	79	10	0
821004529	1	3	1	1	0	0	2	41.9	14	2	1.59	.13	79	10	0
821004529	1	4	1	2	0	0	2	41.9	14	2	2.54	2.54	79	10	0
821004529	1	5	1	2	0	0	2	41.9	14	2	3.81	2.22	79	10	0
821004612	2	1	1	1	0	0	99	40.64	34	9	.24	.32	79	10	2.424
821004612	2	2	1	1	0	0	2	16.27	14	2	4.76	5.71	79	10	2.424
821004612	2	3	1	1	0	0	2	16.27	14	2	4.76	3.49	79	10	2.424
821004613	2	1	1	1	0	0	1	17.22	12	2	3.17	2.54	79	10	6.74
821004613	2	2	1	1	0	0	1	20.56	14	2	2.54	3.81	79	10	6.74
821004613	2	3	1	2	0	0	1	20.56	14	2	1.9	1.9	79	10	6.74
821004629	4	1	1	9	0	0	2	16.19	20	2	9999	9999	79	10	12.701
821004629	4	2	1	9	0	0	2	16.27	30	2	9999	9999	79	10	12.701
821004629	4	3	1	9	0	0	2	16.27	30	2	9999	9999	79	10	12.701
821004629	4	4	1	9	0	0	2	16.27	30	2	9999	9999	79	10	12.701
821004629	4	5	1	9	0	0	2	16.27	30	2	9999	9999	79	10	12.701
821004629	5	1	1	9	0	0	2	17.2	12	2	3.81	4.44	79	10	12.701
821004629	5	2	1	9	0	0	2	20.6	14	2	5.39	4.76	79	10	12.701
821004629	5	3	1	9	0	0	2	20.6	14	2	2.86	6.03	79	10	12.701
821004629	5	4	1	9	0	0	2	20.6	14	2	3.49	2.54	79	10	12.701
821004629	5	5	1	9	0	0	2	20.6	14	2	2.86	2.86	79	10	12.701
821004749	2	1	2	9	0	0	99	8887	19	9	8887	8887	79	10	2.424
821004749	2	2	2	9	0	0	99	8887	19	9	8887	8887	79	10	2.424
821004829	2	1	1	1	0	0	1	17.22	12	2	3.17	3.81	79	10	12.701
821004829	2	2	1	1	0	0	1	20.56	14	2	3.81	3.81	79	10	12.701
821004829	2	3	1	1	0	0	1	20.56	14	2	.25	.13	79	10	12.701
821004829	2	4	1	9	0	0	1	20.56	14	2	3.81	5.08	79	10	12.701
821004829	2	5	1	9	0	0	1	20.56	14	2	4.44	4.11	79	10	12.701
821004889	2	1	1	9	99	99	2	17.22	12	2	1.91	2.54	79	10	2.424
821004889	2	2	1	9	99	99	2	20.56	14	2	2.86	3.17	79	10	2.424
821004889	2	3	1	9	99	99	2	20.56	14	2	2.54	2.86	79	10	2.424
821004889	2	4	1	9	99	99	2	20.56	14	2	2.86	2.54	79	10	2.424
821004889	2	5	1	9	99	99	2	20.56	14	2	2.54	2.54	79	10	2.424
821004909	1	2	1	1	0	0	1	20.56	14	2	4.13	3.81	79	10	6.74
821004909	1	3	1	1	0	0	1	20.56	14	2	3.81	3.81	79	10	6.74
821004909	2	1	1	1	0	0	1	17.22	12	2	1.91	9999	79	10	6.74
821004909	2	2	1	1	0	0	1	20.56	14	2	4.13	3.81	79	10	6.74
821004909	2	3	1	1	0	0	1	20.56	14	2	2.54	2.54	79	10	6.74
821004909	2	4	1	2	0	0	1	20.56	14	2	3.81	3.81	79	10	6.74
821004909	2	5	1	2	0	0	1	20.56	14	2	3.81	3.81	79	10	6.74
821004950	2	1	1	1	0	0	2	17.22	12	2	4.59	4.11	79	10	2.424
821004950	2	2	1	1	0	0	1	20.56	14	1	4.76	4.76	79	10	2.424
821004950	2	3	1	1	0	0	1	20.56	14	1	4.75	4.75	79	10	2.424
821004950	2	4	1	2	0	0	1	20.56	14	1	.64	1.43	79	10	2.424
821004950	2	5	1	2	0	0	1	20.56	14	1	3.81	3.48	79	10	2.424
821005009	2	1	2	1	0	0	99	8887	88	3	8887	8887	79	10	6.74
821005009	2	2	2	1	0	0	99	8887	88	3	8887	8887	79	10	6.74
821005031	2	1	1	2	1	1	1	18.34	13	2	3.17	3.17	79	10	6.74
821005031	2	2	1	2	1	1	2	20.56	14	2	3.49	4.44	79	10	6.74
821005031	2	3	1	9	1	1	2	20.56	14	2	3.17	2.86	79	10	6.74
821005031	2	4	1	9	1	1	2	20.56	14	1	3.81	3.49	79	10	6.74
821005031	2	5	1	9	1	1	2	20.56	14	2	4.76	4.76	79	10	6.74
821005049	1	1	1	9	1	1	2	18.34	13	2	3.49	3.81	79	10	6.74
821005049	1	2	1	9	1	1	2	20.56	14	2	2.86	3.17	79	10	6.74
821005049	2	1	1	1	0	0	99	18.34	13	2	9999	9999	79	10	6.74
821005049	2	2	1	1	0	0	1	20.56	14	2	2.54	4.44	79	10	6.74
821005049	2	3	1	1	0	0	1	20.6	14	2	1.91	2.22	79	10	6.74
821005069	2	1	1	1	0	0	1	17.22	12	2	1.27	1.27	79	10	2.424
821005069	2	2	1	1	0	0	1	20.56	14	2	2.22	1.27	79	10	2.424
821005093	5	1	1	1	0	0	2	17.22	12	2	4.44	3.17	79	10	12.701
821005093	5	2	1	1	0	0	2	20.56	14	2	3.81	.13	79	10	12.701
821005093	5	3	1	1	0	0	2	20.56	14	2	5.39	5.39	79	10	12.701
821005093	5	4	1	2	1	0	2	20.56	14	2	2.86	2.86	79	10	12.701
821005093	5	5	1	2	1	0	2	20.56	14	2	2.86	2.86	79	10	12.701
821005129	2	1	1	2	1	1	2	18.34	13	2	3.81	3.81	79	10	12.701
821005129	2	2	1	2	1	1	2	20.56	14	2	3.17	3.81	79	10	12.701
821005129	2	3	1	9	1	1	2	20.56	14	2	3.17	3.17	79	10	12.701
821005129	2	4	1	9	0	0	2	20.56	14	2	2.54	2.54	79	10	12.701
821005129	2	5	1	9	0	0	2	20.56	14	2	2.54	2.54	79	10	12.701
821005149	3	1	1	1	1	1	2	18.34	13	2	2.54	2.22	79	10	12.701
821005149	3	2	1	1	1	1	2	20.56	14	2	2.86	2.54	79	10	12.701
821005149	3	3	1	1	1	1	2	20.56	14	2	1.9	.13	79	10	12.701
821005149	3	4	1	2	0	0	2	20.56	14	2	3.17	3.81	79	10	12.701
821005149	3	5	1	2	0	0	2	20.56	14	2	2.54	2.22	79	10	12.701
821005329	2	1	2	1	0	0	99	8887	19	3	8887	8887	79	10	2.424
821005329	2	2	2	1	0	0	99	8887	19	3	8887	8887	79	10	2.424
821005409	3	1	1	1	1	1	2	17.2	12	2	2.54	3.18	79	10	12.701
821005409	3	2	1	1	1	1	2	20.6	14	2	2.22	4.76	79	10	12.701
821005409	3	3	1	1	1	1	2	20.6	14	2	3.18	3.18	79	10	12.701
821005409	3	4	1	2	1	1	2	20.6	14	2	2.54	2.86	79	10	12.701
821005409	3	5	1	2	1	1	2	20.6	14	2	2.54	2.54	79	10	12.701
821005449	1	1	1	1	0	0	1	41.91	12	2	2.22	1.91	79	10	12.701
821005449	1	2	1	1	0	0	1	41.9	14	2	5.08	8.25	79	10	12.701
821005449	1	3	1	1	0	0	1	41.9	14	2	4.44	4.13	79	10	12.701
821005449	1	4	1	2	0	0	2	41.9	14	2	1.59	1.59	79	10	12.701
821005449	1	5	1	2	0	0	2	41.9	14	2	4.13	4.12	79	10	12.701
821005450	2	1	1	1	0	0	2	16.19	11	2	1.59	1.59	79	10	2.424
821005450	2	2	1	1	0	0	2	20.56	14	2	2.86	2.54	79	10	2.424
821005450	2	3	1	1	0	0	2	20.56	14	2	3.17	2.86	79	10	2.424
821005450	2	4	1	2	0	0	2	20.56	14	2	2.22	2.69	79	10	2.424
821005450	2	5	1	2	0	0	2	20.56	14	2	2.54	2.86	79	10	2.424
821005491	7	1	1	1	0	0	1	17.2	12	2	9999	9999	79	10	12.701
821005491	7	2	1	1	0	0	1	20.6	14	2	6.03	6.67	79	10	12.701
821005491	7	3	1	1	0	0	1	20.6	14	2	9999	9999	79	10	12.701
821005491	7	4	1	2	0	0	1	20.6	14	2	5.72	6.03	79	10	12.701
821005491	7	5	1	2	0	0	1	20.6	14	2	5.72	6.35	79	10	12.701
821005509	2	1	1	1	0	0	2	17.2	12	2	1.91	2.69	79	10	6.74
821005509	2	2	1	1	0	0	2	20.6	14	2	4.76	4.13	79	10	6.74
821005509	2	3	1	1	0	0	2	20.6	14	2	1.91	2.22	79	10	6.74
821005509	2	4	1	2	0	0	1	20.6	14	2	3.81	3.81	79	10	6.74
821005509	2	5	1	2	0	0	1	20.6	14	2	4.45	3.81	79	10	6.74
821005589	1	1	1	1	0	0	99	9994	99	3	9994	9994	79	10	6.74
821005589	1	2	1	1	0	0	99	9994	99	3	9994	9994	79	10	6.74
821005589	1	3	1	1	0	0	99	9994	99	3	9994	9994	79	10	6.74
821005589	1	4	1	2	0	0	99	9994	99	3	9994	9994	79	10	6.74
821005589	1	5	1	2	0	0	99	9994	99	3	9994	9994	79	10	6.74
821005589	2	1	1	1	1	1	2	17.2	12	2	3.81	3.81	79	10	6.74
821005589	2	2	1	1	1	1	2	20.6	14	2	4.13	4.45	79	10	6.74
821005589	2	3	1	1	1	1	2	20.6	14	2	3.49	3.18	79	10	6.74
821005589	2	4	1	2	1	1	2	20.6	14	2	3.81	3.81	79	10	6.74
821005589	2	5	1	2	1	1	2	20.6	14	2	4.13	3.49	79	10	6.74
821005589	3	1	1	1	0	0	2	17.2	21	1	2.54	4.13	79	10	6.74
821005589	3	2	1	1	0	0	2	20.6	14	2	4.45	3.81	79	10	6.74
821005589	3	3	1	1	0	0	1	20.6	14	2	4.45	4.13	79	10	6.74
821005589	3	4	1	2	0	0	1	20.6	14	2	.95	2.22	79	10	6.74
821005589	3	5	1	2	0	0	1	20.6	14	2	.64	.64	79	10	6.74
821005589	4	1	1	1	0	0	1	17.2	12	2	1.91	1.91	79	10	6.74
821005589	4	2	1	1	0	0	1	20.6	14	2	2.54	3.81	79	10	6.74
821005589	4	3	1	1	0	0	1	20.6	14	2	2.54	2.54	79	10	6.74
821005589	4	4	1	2	0	0	1	20.6	14	2	3.18	3.18	79	10	6.74
821005589	4	5	1	2	0	0	1	20.6	14	2	3.81	3.81	79	10	6.74
821005589	5	1	1	1	0	0	2	17.2	12	2	9999	9999	79	10	6.74
821005589	5	2	1	1	0	0	2	20.6	14	2	3.81	3.49	79	10	6.74
821005589	5	3	1	1	0	0	2	20.6	14	2	7.62	6.99	79	10	6.74
821005589	5	4	1	2	0	0	1	20.6	14	2	2.86	3.18	79	10	6.74
821005589	5	5	1	2	0	0	1	20.6	14	2	2.54	3.18	79	10	6.74
821005669	2	1	1	1	1	1	2	18.34	13	2	2.54	2.22	79	10	12.701
821005669	2	2	1	1	1	1	2	20.56	14	2	3.49	2.86	79	10	12.701
821005669	2	3	1	1	1	1	2	20.56	14	2	3.17	2.54	79	10	12.701
821005669	2	4	1	2	1	1	2	20.56	14	2	2.54	2.86	79	10	12.701
821005669	2	5	1	2	1	1	2	20.56	14	2	2.22	2.22	79	10	12.701
821005669	3	1	1	1	0	0	2	17.22	12	2	2.22	2.54	79	10	12.701
821005669	3	2	1	1	0	0	1	20.56	14	2	3.81	4.44	79	10	12.701
821005669	3	3	1	1	0	0	1	20.56	14	2	2.54	5.08	79	10	12.701
821005669	3	4	1	2	0	0	1	20.56	14	2	5.08	5.08	79	10	12.701
821005669	3	5	1	2	0	0	1	20.56	14	2	3.17	3.81	79	10	12.701
821005709	2	1	1	1	0	0	1	17.2	12	2	4.76	4.45	79	10	12.701
821005709	2	2	1	1	0	0	1	20.6	14	2	2.86	2.86	79	10	12.701
821005709	2	3	1	2	0	0	1	20.6	14	2	4.76	5.08	79	10	12.701
821005709	2	4	1	2	0	0	1	20.6	14	2	5.72	6.99	79	10	12.701
821005752	29	1	1	1	99	99	99	9994	99	3	9994	9994	79	10	6.74
821005752	29	2	1	1	99	99	99	9994	99	3	9994	9994	79	10	6.74
821005752	29	3	1	1	99	99	99	9994	99	3	9994	9994	79	10	6.74
821005752	29	4	1	2	99	99	99	9994	99	3	9994	9994	79	10	6.74
821005752	29	5	1	2	99	99	99	9994	99	3	9994	9994	79	10	6.74
821005752	30	1	1	1	0	0	1	18.34	13	2	3.81	4.13	79	10	6.74
821005752	30	2	1	1	0	0	1	20.56	14	2	4.45	4.29	79	10	6.74
821005752	30	3	1	1	0	0	1	20.56	14	2	3.81	1.75	79	10	6.74
821005753	2	1	1	1	1	1	2	17.2	12	2	1.91	1.59	79	10	6.74
821005753	2	2	1	1	1	1	2	20.6	14	2	9994	9994	79	10	6.74
821005753	2	3	1	1	1	1	2	20.6	14	2	2.54	2.86	79	10	6.74
821005753	2	4	1	2	1	1	2	20.6	14	2	9994	9994	79	10	6.74
821005753	2	5	1	2	1	1	2	20.6	14	2	9994	9994	79	10	6.74
821005769	1	1	1	1	0	0	2	14.45	10	2	3.17	2.86	79	10	6.74
821005769	1	2	1	1	0	0	2	20.56	14	2	2.54	.13	79	10	6.74
821005769	1	3	1	1	0	0	2	20.56	14	2	6.35	5.71	79	10	6.74
821005769	1	4	1	2	0	0	2	20.56	14	2	2.86	3.81	79	10	6.74
821005769	1	5	1	2	0	0	2	20.56	14	2	2.54	1.9	79	10	6.74
821005770	1	1	1	1	0	0	1	16.2	11	2	1.91	2.54	79	10	12.701
821005770	1	2	1	1	0	0	1	20.6	14	2	3.49	3.18	79	10	12.701
821005770	1	3	1	2	0	0	1	20.6	14	2	3.49	3.81	79	10	12.701
821005770	1	4	1	3	0	0	1	20.6	14	2	9992	3.18	79	10	12.701
821005770	1	5	1	3	0	0	1	20.6	14	2	.95	1.27	79	10	12.701
821005809	2	1	1	1	0	0	1	18.4	13	1	2.22	1.91	79	10	2.424
821005809	2	2	1	1	0	0	1	20.6	14	2	1.91	2.22	79	10	2.424
821005809	2	3	1	1	0	0	1	20.6	14	2	1.91	2.22	79	10	2.424
821005809	2	4	1	2	0	0	1	20.6	15	2	1.59	1.27	79	10	2.424
821005809	2	5	1	2	0	0	2	20.6	14	2	1.91	1.91	79	10	2.424
821005810	2	1	1	1	0	0	1	17.22	12	2	4.76	4.76	79	10	12.701
821005810	2	2	1	1	0	0	1	20.56	14	2	3.49	4.44	79	10	12.701
821005810	2	3	1	2	0	0	2	20.56	14	2	3.81	3.49	79	10	12.701
821005810	2	4	1	3	0	0	2	22.86	15	2	3.81	4.12	79	10	12.701
821005810	2	5	1	3	0	0	2	20.56	14	2	4.12	3.81	79	10	12.701
821005849	6	1	1	1	1	1	2	17.2	12	2	3.49	3.81	79	10	6.74
821005849	6	2	1	1	1	1	2	20.6	14	2	9999	9999	79	10	6.74
821005849	6	3	1	1	1	1	2	20.6	14	2	3.18	3.49	79	10	6.74
821005849	6	4	1	2	1	1	2	20.6	14	2	4.13	3.81	79	10	6.74
821005849	6	5	1	2	1	1	2	20.6	14	2	3.81	3.49	79	10	6.74
821005929	3	1	1	1	0	0	2	17.2	12	2	5.4	6.03	79	10	12.701
821005929	3	2	1	1	0	0	2	20.6	14	2	4.13	4.76	79	10	12.701
821005929	3	3	1	1	0	0	2	20.6	14	2	4.76	2.22	79	10	12.701
821005929	3	4	1	2	1	1	2	20.6	14	2	3.18	3.18	79	10	12.701
821005929	3	5	1	2	1	1	2	20.6	14	2	3.49	3.18	79	10	12.701
821005929	4	1	1	1	1	1	2	17.2	12	2	2.86	4.45	79	10	12.701
821005929	4	2	1	1	1	1	2	20.6	14	2	4.13	5.08	79	10	12.701
821005929	4	3	1	1	1	1	2	20.6	14	2	5.4	5.4	79	10	12.701
821005929	4	4	1	2	0	0	2	20.6	14	2	2.54	2.54	79	10	12.701
821005929	4	5	1	2	0	0	2	20.6	14	2	3.18	2.86	79	10	12.701
821005929	5	1	1	1	1	1	2	17.2	12	2	.95	2.22	79	10	12.701
821005929	5	2	1	1	1	1	2	20.6	14	2	2.22	2.22	79	10	12.701
821005929	5	3	1	1	1	1	2	20.6	14	2	1.91	2.22	79	10	12.701
821005929	5	4	1	2	0	0	2	20.6	14	2	9999	9999	79	10	12.701
821005929	5	5	1	2	0	0	2	20.6	14	2	4.76	5.08	79	10	12.701
821005930	1	1	1	1	0	0	1	14.5	34	2	8887	8887	79	10	12.701
821005930	1	2	1	1	0	0	1	20.6	14	2	3.18	3.81	79	10	12.701
821005930	1	3	1	1	0	0	1	20.6	14	2	4.45	2.54	79	10	12.701
821005930	1	4	1	1	0	0	1	16.2	11	2	3.81	4.45	79	10	12.701
821005931	3	1	1	1	1	1	2	17.2	12	2	1.59	2.54	79	10	12.701
821005931	3	2	1	1	1	1	2	20.6	14	2	2.86	3.18	79	10	12.701
821005931	3	3	1	1	1	1	2	20.6	14	2	3.49	3.18	79	10	12.701
821005931	3	4	1	2	0	0	2	20.6	14	2	2.22	2.86	79	10	12.701
821005931	3	5	1	2	0	0	2	20.6	14	2	1.91	1.91	79	10	12.701
821006029	2	1	1	1	0	0	2	17.2	12	2	3.81	4.45	79	10	12.701
821006029	2	2	1	1	0	0	99	9999	99	2	9994	9994	79	10	12.701
821006029	2	3	1	1	0	0	99	9999	99	2	9994	9994	79	10	12.701
821006029	2	4	1	2	0	0	2	20.6	14	2	9999	9999	79	10	12.701
821006029	2	5	1	2	0	0	2	20.6	14	2	9999	9999	79	10	12.701
821006094	3	1	1	1	0	0	1	16.2	11	2	2.54	3.18	79	10	6.74
821006094	3	2	1	1	0	0	1	18.4	13	2	3.49	4.13	79	10	6.74
821006094	3	3	1	1	0	0	1	18.4	13	2	3.81	3.81	79	10	6.74
821006149	2	1	1	1	0	0	2	17.2	12	2	2.86	3.18	79	10	12.701
821006149	2	2	1	1	0	0	1	20.6	14	2	4.13	4.13	79	10	12.701
821006149	2	3	1	1	0	0	1	20.6	14	2	4.45	4.45	79	10	12.701
821006149	2	4	1	2	1	99	1	20.6	14	2	5.72	5.72	79	10	12.701
821006149	2	5	1	2	1	99	1	20.6	14	2	4.76	5.08	79	10	12.701
821006209	1	1	1	1	0	0	2	18.4	13	2	3.18	9.53	79	10	6.74
821006209	1	2	1	1	0	0	1	20.6	14	2	3.18	3.81	79	10	6.74
821006209	1	3	1	1	0	0	1	20.6	14	2	5.72	4.76	79	10	6.74
821006210	4	1	1	1	0	0	1	24	13	2	2.54	2.86	79	10	6.74
821006210	4	2	1	1	0	0	1	30	14	2	2.86	2.86	79	10	6.74
821006309	5	1	1	1	1	99	2	17.2	12	2	9994	3.81	79	10	6.74
821006309	5	2	1	1	1	99	2	20.6	14	2	3.81	3.49	79	10	6.74
821006309	5	3	1	1	1	99	2	20.6	14	2	1.91	3.18	79	10	6.74
821006309	5	4	1	2	1	99	2	20.6	14	2	3.18	3.18	79	10	6.74
821006309	5	5	1	2	1	99	2	20.6	14	2	2.86	2.86	79	10	6.74
821006389	5	1	1	1	1	1	1	17.2	12	2	9999	9999	79	10	12.701
821006389	5	2	1	1	1	1	1	20.6	14	2	4.45	3.18	79	10	12.701
821006389	5	3	1	1	1	1	1	20.6	14	2	3.49	3.18	79	10	12.701
821006389	5	4	1	2	1	1	2	20.6	14	2	3.18	3.49	79	10	12.701
821006389	5	5	1	2	1	1	2	20.6	14	2	3.18	3.49	79	10	12.701
821006429	1	1	1	1	0	0	1	30.48	34	2	.32	.32	79	10	12.701
821006429	1	2	1	1	0	0	1	18.4	13	2	3.81	3.18	79	10	12.701
821006429	1	3	1	1	0	0	1	18.4	13	2	4.76	3.18	79	10	12.701
821006429	1	4	1	1	0	0	1	14.5	10	2	9999	9999	79	10	12.701
822006286	1	1	1	1	1	1	2	17.22	12	2	9999	2.54	81	11	38.971
822006286	1	2	1	1	0	0	2	17.22	12	2	3.81	5.08	81	11	38.971
822006286	1	3	1	1	0	0	2	20.56	14	2	3.18	3.18	81	11	38.971
822006286	1	4	1	1	1	1	2	20.56	14	2	3.18	3.18	81	11	38.971
822006286	1	5	1	2	1	1	2	20.56	14	2	3.81	3.81	81	11	38.971
822006286	1	6	1	2	1	1	2	20.56	14	2	4.13	4.45	81	11	38.971
822006286	1	7	1	2	1	1	2	20.56	14	2	3.81	3.81	81	11	38.971
822006286	1	8	1	2	0	0	2	17.22	12	2	2.54	2.54	81	11	38.971
822006286	2	1	1	1	0	0	2	20	12	2	3.18	2.86	81	11	38.971
822006286	2	2	1	1	0	0	2	30	14	2	4.76	4.76	81	11	38.971
822006325	3	1	1	1	0	0	2	17.2	12	2	3.81	3.18	81	11	73.431
822006325	3	2	1	1	0	0	2	20.6	14	2	5.08	3.81	81	11	73.431
822006325	3	3	1	1	0	0	2	20.6	14	2	3.81	5.72	81	11	73.431
822006325	3	4	1	2	1	1	1	20.6	14	2	4.45	4.45	81	11	73.431
822006325	3	5	1	2	0	0	1	20.6	14	2	4.76	3.81	81	11	73.431
822006325	4	1	1	1	0	0	2	17.2	12	2	2.54	3.81	81	11	73.431
822006325	4	2	1	1	0	0	2	20.6	14	2	5.72	5.72	81	11	73.431
822006325	4	3	1	1	0	0	2	20.6	14	2	5.08	5.08	81	11	73.431
822006325	4	4	1	2	0	0	2	20.6	14	2	3.81	3.81	81	11	73.431
822006325	4	5	1	2	0	0	2	20.6	14	2	3.49	1.27	81	11	73.431
822006347	3	1	1	1	0	0	2	17.2	12	2	3.18	3.18	81	11	38.971
822006347	3	2	1	1	0	0	2	20.6	14	2	2.54	3.18	81	11	38.971
822006347	3	3	1	1	0	0	2	20.6	14	2	4.13	2.54	81	11	38.971
822006347	3	4	1	2	1	1	2	20.6	14	2	4.13	4.13	81	11	38.971
822006347	3	5	1	2	0	0	2	20.6	14	2	4.13	4.13	81	11	38.971
823003603	3	1	2	1	1	1	99	8887	88	3	8887	8887	82	10	0
823003603	3	2	2	1	1	1	99	8887	88	3	8887	8887	82	10	0
823003604	2	1	1	1	0	0	2	17.22	12	2	6.35	5.43	82	10	0
823003604	2	2	1	1	0	0	2	20.55	14	2	3.49	3.81	82	10	0
823003604	2	3	1	1	0	0	2	20.55	14	2	3.81	3.49	82	10	0
823003604	2	4	1	2	0	0	1	20.55	14	2	4.45	5.4	82	10	0
823003604	2	5	1	2	0	0	1	20.55	14	2	5.08	2.54	82	10	0
823003844	2	1	1	1	1	99	2	9999	10	2	3.49	3.17	82	10	62.628
823003844	2	2	1	1	1	99	2	9999	14	2	4.44	5.08	82	10	62.628
823003844	2	3	1	1	1	99	2	9999	14	2	5.71	5.71	82	10	62.628
823003844	2	4	1	2	1	99	1	9999	14	2	4.44	4.44	82	10	62.628
823003844	2	5	1	2	1	99	1	9999	14	2	4.76	4.44	82	10	62.628
823003882	2	1	1	1	1	1	2	18.34	13	2	2.86	2.86	82	10	33.237
823003882	2	2	1	1	1	1	2	20.56	14	2	2.86	2.86	82	10	33.237
823003882	2	3	1	1	1	1	2	20.56	14	2	3.17	3.17	82	10	33.237
823003882	2	4	1	2	1	1	2	20.56	14	2	3.81	3.81	82	10	33.237
823003882	2	5	1	2	1	1	2	20.56	14	2	3.81	3.81	82	10	33.237
823003882	2	6	1	3	1	1	2	20.56	14	2	3.81	3.81	82	10	33.237
823003882	2	7	1	3	1	1	2	20.56	14	2	3.81	3.81	82	10	33.237
823003882	2	8	1	3	1	1	2	20.56	14	2	3.49	3.17	82	10	33.237
823003886	5	1	1	1	1	1	2	38.1	12	2	2.54	2.38	82	10	62.628
